Date,lecture,id,country,country_lecture,IFrage1,IFrage2,IFrage3,IFrage4,lotterie1,lotterie2,lotterie3,lotterie4,lotterie5,lotterie6,lotterie7,lotterie8,lotterie9,lotterie10,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12a,II12b,II13,II14,II15,II16,II17,II18,II19,age,gender,studienfach,category.major,nationalitt,category.nat,kultur,andere_kultur,category.culture,cl.culture,Africa,Anglo,Germanic,L.America,L.Europe,E.Europe,Asia,M.East,theta9,theta10,theta,logtheta,riskless_i,risk_d,implicit_i_1year,implicit_i_10year,beta,delta,native.dummy,Econ.dummy,East.West,North.South,GDPcapita,logGDPcapita,inflation.07,real.growthrate.07,Loggrowthrate,Lehman_dummy,GINI_Index,RRP_gains,RRP_loss,strictly_admissible,strictly_nonadmissible,strictly_admissible_dummy,weakly_admissible,weakly_nonadmissible,weakly_admissible_dummy
NA,Beijing UniversityDec08,CN91049,China,China         _Beijing Univers,1,200,20000,0,120,10,20,200,2,20,20,20,41.6,200,2,2,1,1,2,3,2,5,4,4,3,2,3,2,2,3,4,2,2,4,20,0,economics,Eco,Heilongjian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.668100537200059,0.198968500637882,1,0.698646464634247,0.834050269,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.662627187627188,-0.625,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91050,China,China         _Beijing Univers,1,1000,10000,0,60,20,40,200,10,20,20,20,104,500,2,3,2,3,2,3,1,4,3,3,4,3,3,2,2,4,5,5,4,4,19,0,economics,Eco,Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,5,4.58,0.660865478003869,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.574369149369149,-0.625,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91051,China,China         _Beijing Univers,1,120,300,0,20,10,20,100,0,40,32,40,49.92,200,2,4,2,2,3,3,1,3,4,4,4,4,4,2,4,3,4,4,4,4,20,0,economics,Eco,Shanxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.107173178889911,0.0838412841640188,0.2,0.116123174033904,0.922644316,0.90320107,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.867999592999593,-0.333333333333333,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91052,China,China         _Beijing Univers,0,2000,200000,0,10,0,0,0,0,0,0,0,1040,1000,3,3,3,5,3,5,3,3,5,5,3,1,3,4,2,4,3,4,4,1,24,0,basic medicine,Science,Chongqing,China,China,,China,Asia,0,0,0,0,0,0,1,0,41.6,10,25.8,1.41161970596323,0.668100537200059,10.9896850063788,19,1.13846919998238,0.083405027,0.59948425,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.981684981684982,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91053,China,China         _Beijing Univers,0,10000,1000000,0,10,10,10,10,4,10,40,40,49.92,200,4,4,2,3,3,3,3,2,3,3,4,3,3,3,4,3,NA,4,4,3,19,1,economics,Eco,Hunan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.668100537200059,58.9484250318941,99,1.51188643150958,0.016681005,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.861499796499796,-0.25,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91054,China,China         _Beijing Univers,1,160,2000,0,70,30,70,2000,10,100,40,40,41.6,200,2,2,3,4,3,3,4,3,2,2,4,3,3,2,4,NA,3,4,3,3,20,1,economics,Eco,Shandong,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.323972273770046,0.20848452169165,0.6,0.349282847673563,0.827482671,0.755302826,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.367165242165242,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91055,China,China         _Beijing Univers,0,200,4000,0,60,40,50,4000,10,160,20,24,41.6,120,2,2,1,1,2,1,1,2,1,4,3,3,3,3,3,2,3,3,3,4,20,1,economics,Eco,Guangdong,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.2,1.432,0.155943017971837,0.394950793962421,0.433742328873773,1,0.446125549591925,0.697475397,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.297517297517298,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91056,China,China         _Beijing Univers,1,200,2000,0,20,200,20,400,202,200,20,20,10.4,200,3,2,4,5,3,2,5,3,3,2,3,2,1,3,5,3,2,2,3,3,19,1,economics,Eco,Fujian,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.41600000000000004,2,1.208,0.082066934285113,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-3.1458892958893,-0.625,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91057,China,China         _Beijing Univers,NA,NA,NA,NA,100,60,90,6000,10,240,40,60,41.6,100,1,1,3,2,2,3,1,3,3,2,5,4,5,2,3,3,4,3,2,1,19,1,economics,Eco,Fujian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1,1.332,0.124504224834282,NA,NA,NA,NA,NA,NA,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-0.0164835164835165,-0.0833333333333333,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91058,China,China         _Beijing Univers,1,200,500,1,70,50,70,2000,6,160,50,60,31.2,140,3,3,3,2,4,4,2,4,2,3,4,3,4,2,3,2,2,3,2,2,19,1,economics,Eco,Fujian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.4,1.3239999999999998,0.121887985103681,0.107173178889911,0.806402140273365,1,0.174618943088019,0.553586589,0.90320107,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.336609686609687,0.0208333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91059,China,China         _Beijing Univers,1,400,6000,1,40,10,30,200,4,40,20,20,24.96,120,3,3,3,4,4,5,2,2,3,4,4,4,4,2,2,4,4,4,2,2,20,0,economics,Eco,Chongqing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1.2,1.0992,0.0410767197154752,0.351066751601771,1.96062351860688,3,0.505965854614923,0.337766688,0.74015588,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.743406593406593,-0.625,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91060,China,China         _Beijing Univers,1,200,2000,1,60,40,60,200,10,40,20,20,83.2,400,1,2,2,3,2,3,1,1,3,3,3,3,4,3,3,3,3,3,3,3,19,0,economics,Eco,Sichuan,China,China,,China,Asia,0,0,0,0,0,0,1,0,3.3280000000000003,4,3.664,0.563955464995813,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.467887667887668,-0.625,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91061,China,China         _Beijing Univers,1,400,2000,1,40,20,36,200,2,20,20,24,104,20,3,1,2,2,1,1,1,1,5,4,4,4,4,2,2,4,4,3,3,1,25,1,economics,Eco,Hebei,China,,Mixture of Traditi,"NA",other,0,0,0,0,0,0,0,0,4.16,0.2,2.18,0.338456493604605,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.751739926739927,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91062,China,China         _Beijing Univers,0,1000,100000,1,90,40,200,1000,10,100,40,60,31.2,160,3,3,2,2,3,4,1,3,3,4,3,3,4,2,2,3,4,4,3,4,20,1,economics,Eco,Chongqing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.6,1.424,0.153509989300838,0.668100537200059,4.99484250318941,9,0.99526231496888,0.166810054,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.0897944647944648,-0.0833333333333333,NA,1,0,1,1,1
NA,Beijing UniversityDec08,CN91063,China,China         _Beijing Univers,1,200,2000,0,60,10,20,100,2,20,50,60,104,1000,3,3,2,3,NA,3,2,3,2,3,3,4,3,3,2,2,4,2,4,4,19,0,economics,Eco,Henan,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,10,7.08,0.850033257689769,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.775295075295075,0.0208333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91064,China,China         _Beijing Univers,0,1200,120000,0,10,10,10,40,2,10,80,40,24.96,100,1,1,1,3,1,1,1,2,2,3,3,1,1,3,2,3,4,1,4,3,24,1,finance,Eco,Jiangsu-Suzho,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.668100537200059,6.19381100382729,11,1.03197389681397,0.139008378,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.893999796499796,0.166666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91065,China,China         _Beijing Univers,0,200,10000,0,20,10,0,100,0,0,50,70,24.96,100,1,2,1,2,2,3,1,1,4,4,4,4,4,3,2,3,3,2,4,3,24,0,finance,Eco,Anhui-Wuhu,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.544452104946379,0.294957605739051,1,0.584893192461113,0.772226052,0.647478803,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.932814407814408,0.104166666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91066,China,China         _Beijing Univers,1,140,1400,1,20,10,40,20,0,10,0,0,49.92,200,3,3,2,2,3,2,1,2,4,3,3,2,4,3,3,4,4,4,3,3,23,1,finance,Eco,Shandong-Ling,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.291549665014884,0.0839691557535778,0.4,0.302005454317468,0.922535475,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.854018111518112,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91067,China,China         _Beijing Univers,1,400,4000,0,20,10,16,200,10,40,20,20,104,400,3,2,2,1,1,1,1,1,3,5,4,2,3,3,2,4,4,3,2,3,21,0,economics,Eco,Hong Kong,Hong Kong,,Mixture,"NA",other,0,0,0,0,0,0,0,0,4.16,4,4.08,0.61066016308988,0.291549665014884,2.09705473072451,3,0.446125549591925,0.322887416,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.705962555962556,-0.625,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91068,China,China         _Beijing Univers,0,20000,300000,0,4,2,5,40,0,10,20,20,104,200,1,2,2,2,2,3,3,4,2,3,4,3,3,3,3,2,2,1,2,4,19,1,economics,Eco,Shandong,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,2,3.08,0.488550716500444,0.351066751601771,147.031175930344,199,1.2269585080133,0.006755334,0.74015588,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.969803622303622,-0.625,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91069,China,China         _Beijing Univers,0,10000,1000000,1,10,2,2,2,2,2,4,10,104,200,2,3,1,2,2,3,3,4,2,2,4,3,4,4,3,3,3,2,4,4,19,0,economics,Eco,Shandong,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,2,3.08,0.488550716500444,0.668100537200059,58.9484250318941,99,1.51188643150958,0.016681005,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.937647944647945,-0.875,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91070,China,China         _Beijing Univers,1,1000,100000,1,64,36,60,1800,6,140,-48,-60,41.6,200,4,3,3,3,2,2,3,3,4,5,4,3,4,3,2,2,4,4,4,NA,19,1,economics,Eco,Jiangxi-Shang,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.668100537200059,4.99484250318941,9,0.99526231496888,0.166810054,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.424450549450549,-2,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91071,China,China         _Beijing Univers,0,1000,20000,0,80,20,60,40,4,20,80,100,24.96,100,2,1,1,3,2,5,1,3,5,3,4,4,4,4,3,2,2,4,3,1,23,0,economics,Eco,Jiangxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.394950793962421,6.16871164436886,9,0.698646464634247,0.139495079,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.60514652014652,0.666666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91072,China,China         _Beijing Univers,1,120,1000,1,20,20,40,200,4,40,40,80,41.6,200,1,1,1,1,1,3,2,2,4,4,3,3,3,2,4,3,4,2,3,1,22,0,finance,Eco,Zhejiang,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.265648750995773,-0.0518696446736285,0.2,0.258925411794167,1.054707292,0.790108629,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.733740333740334,0.0833333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91073,China,China         _Beijing Univers,0,400,2000,0,4,10,20,200,4,20,20,30,104,300,1,2,3,3,3,4,3,3,3,3,3,3,4,3,3,4,NA,2,3,3,20,0,economics,Eco,Hubei,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,3,3.58,0.553883026643874,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.841748066748067,-0.541666666666667,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91074,China,China         _Beijing Univers,1,200,1000,1,60,40,40,1000,0,100,0,0,104,400,1,1,1,1,1,1,1,1,4,4,4,1,1,3,2,1,4,2,2,2,20,0,economics,Eco,Shanxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,4,4.08,0.61066016308988,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.607702482702483,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91075,China,China         _Beijing Univers,1,140,300,1,91,60,90,6000,10,240,60,70,41.6,200,3,3,2,2,2,3,1,1,3,4,4,3,4,3,2,3,4,4,4,4,20,0,economics,Eco,Shanxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.0883711578673332,0.286325891567454,0.4,0.116123174033904,0.77740797,0.918804208,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,0.208333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91076,China,China         _Beijing Univers,1,200,10000,0,91,60,90,6000,10,240,48,60,24.96,100,1,1,2,2,1,2,1,1,4,3,3,1,4,2,2,2,4,2,3,4,19,0,economics,Eco,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.544452104946379,0.294957605739051,1,0.584893192461113,0.772226052,0.647478803,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,0,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91077,China,China         _Beijing Univers,1,200,20000,0,40,20,40,200,10,100,40,40,41.6,200,1,2,3,3,2,4,2,4,2,3,NA,3,3,3,2,3,3,2,4,5,19,0,economics,Eco,Hunan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.668100537200059,0.198968500637882,1,0.698646464634247,0.834050269,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.55544363044363,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91078,China,China         _Beijing Univers,0,1000,20000,1,80,50,80,4000,2,100,30,40,10.4,40,5,5,1,1,4,3,1,4,4,4,3,4,3,3,2,1,5,4,5,4,18,0,economics,Eco,Hubei,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.41600000000000004,0.4,0.40800000000000003,-0.38933983691012,0.394950793962421,6.16871164436886,9,0.698646464634247,0.139495079,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.352553927553928,-0.354166666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91079,China,China         _Beijing Univers,0,120,1000,0,91,60,90,200,10,60,48,60,24.96,100,2,2,2,3,3,2,2,2,3,3,4,3,3,3,2,2,3,2,3,2,24,1,economics,Eco,,"NA",China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.265648750995773,-0.0518696446736285,0.2,0.258925411794167,1.054707292,0.790108629,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.286111111111111,0,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91080,China,China         _Beijing Univers,1,200,10000,0,70,20,60,200,10,20,40,60,10.4,40,1,1,2,3,3,4,2,5,1,4,3,4,4,1,2,3,3,2,5,4,20,1,economics,Eco,Jiangsu-Xuzho,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.41600000000000004,0.4,0.40800000000000003,-0.38933983691012,0.544452104946379,0.294957605739051,1,0.584893192461113,0.772226052,0.647478803,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.519017094017094,-0.0833333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91081,China,China         _Beijing Univers,1,150,1500,0,74,10,60,200,4,30,20,24,249.6,700,3,4,4,2,4,4,3,4,2,3,4,4,3,4,2,4,2,3,4,1,19,1,economics,Eco,Zhejiang-Shao,China,China,,China,Asia,0,0,0,0,0,0,1,0,9.984,7,8.492,0.929009985493961,0.291549665014884,0.161395524021691,0.5,0.31101942303975,0.86103311,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.63252442002442,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91082,China,China         _Beijing Univers,1,110,244,0,60,40,50,100,4,20,48,60,41.6,400,3,3,2,2,2,2,2,4,2,3,4,3,4,2,2,2,4,2,3,3,NA,1,,"NA",,"NA",China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,4,2.832,0.452093249017731,0.0925570576195181,0.00681240611515421,0.1,0.0932990799580533,0.993233689,0.915284006,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.603072853072853,0,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91083,China,China         _Beijing Univers,1,120,200,1,90,40,88,5000,6,220,40,50,31.2,140,1,2,1,3,2,1,1,2,3,4,3,2,2,3,2,2,4,4,3,5,19,0,economics,Eco,Anhui,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.4,1.3239999999999998,0.121887985103681,0.0584000728412675,0.133786770043022,0.2,0.0717734625362931,0.882000061,0.944822308,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.169424094424094,-0.166666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91084,China,China         _Beijing Univers,0,200,10000,0,40,40,40,2000,4,100,40,40,24.96,100,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,4,4,21,1,economics,Eco,Zhejiang,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.544452104946379,0.294957605739051,1,0.584893192461113,0.772226052,0.647478803,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.549888074888075,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91085,China,China         _Beijing Univers,0,400,200000,1,40,20,40,60,10,60,20,30,31.2,120,1,2,1,2,2,1,1,2,3,2,4,4,4,2,3,3,4,2,2,3,19,0,economics,Eco,Shanghai,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.2,1.224,0.0877814178095424,0.994736598775028,1.00527728947091,3,1.13846919998238,0.49868415,0.501319322,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.587110297110297,-0.541666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91086,China,China         _Beijing Univers,1,102,10002,1,91,60,60,6000,1,24,0,0,24.96,100,3,2,2,2,3,2,2,1,3,4,3,1,4,3,2,4,4,4,2,4,19,0,economics,Eco,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.664471248118841,-0.38719277899646,0.02,0.584924887472516,1.631834557,0.600791393,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.355555555555556,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91087,China,China         _Beijing Univers,0,1000,10000,0,40,20,40,400,4,10,40,50,41.6,200,2,2,2,2,2,3,2,3,3,3,3,4,4,3,2,2,3,3,3,3,19,0,economics,Eco,Yunnan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.712388074888075,-0.166666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91088,China,China         _Beijing Univers,1,200,0,0,90,20,80,200,2,100,20,50,24.96,200,3,2,1,1,1,3,1,2,3,4,4,3,3,2,2,2,3,4,4,2,20,0,economics,Eco,Chongqing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,2,1.4992,0.175859573543703,-1,NA,1,-1,NA,NA,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.523127798127798,-0.375,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91089,China,China         _Beijing Univers,1,10000,NA,1,91,20,20,20,0,20,60,80,208,1000,2,2,2,2,2,2,2,2,1,4,3,4,4,4,2,2,3,1,1,1,18,0,economics,Eco,Jiangxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,10,9.16,0.961895473667851,NA,NA,99,NA,NA,NA,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.726296296296296,0.291666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91090,China,China         _Beijing Univers,1,200,1000,1,10,0,10,200,0,100,20,30,41.6,200,2,2,2,2,3,3,1,3,4,5,3,3,4,3,2,2,3,2,4,2,20,1,economics,Eco,Zhejiang,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.888166463166463,-0.541666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91091,China,China         _Beijing Univers,0,1000,10000,0,20,10,20,100,6,20,10,16,208,1600,2,3,3,3,3,4,3,4,4,5,3,2,4,3,2,3,3,2,4,NA,19,1,economics,Eco,Hunan,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,16,12.16,1.08493357493672,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.781888481888482,-0.7625,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91092,China,China         _Beijing Univers,0,400,5000,0,20,10,20,200,2,40,40,50,62.4,200,2,2,2,2,2,3,2,2,3,4,3,2,4,3,2,3,4,3,3,4,19,0,economics,Eco,Haikou,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,2,2.248,0.351796306897024,0.323972273770046,2.02121130422912,3,0.478757636628314,0.330993068,0.755302826,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.831888481888482,-0.166666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91093,China,China         _Beijing Univers,1,200,1000,0,10,0,20,200,0,0,48,60,49.92,200,1,3,3,2,2,5,4,4,4,3,4,4,3,3,2,3,3,3,4,3,19,0,economics,Eco,Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.939092389092389,0,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91094,China,China         _Beijing Univers,1,200,600,0,80,40,70,4000,10,160,40,60,27.04,120,1,3,3,2,2,1,1,2,4,5,4,2,3,2,2,1,4,4,1,2,19,1,biology,Science,Anhui,China,,US culture,US,Anglo,0,1,0,0,0,0,0,0,1.0816,1.2,1.1408,0.0572095125077904,0.129830963909753,0.77017630414292,1,0.196231198851315,0.564915482,0.885088152,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.223850223850224,-0.0833333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91095,China,China         _Beijing Univers,1,400,2000,0,20,10,20,200,4,20,40,40,208,600,1,2,2,2,2,3,2,3,3,2,3,3,3,2,3,3,4,4,2,4,20,0,economics,Eco,Guangdong,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,6,7.16,0.854913022307856,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.812444037444037,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91096,China,China         _Beijing Univers,1,200,2000,1,80,20,80,200,0,40,40,50,31.2,120,4,2,2,2,2,5,2,5,4,4,3,3,3,2,2,2,4,3,4,4,24,1,physics,Science,Zhejiang,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.2,1.224,0.0877814178095424,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.616442816442817,-0.166666666666667,NA,1,0,1,NA,1
